item_id,user_id,rating,timestamp,size,fit,user_attr,model_attr,category,brand,year,split
50405,jsteele888,5,2013-08-04 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
69157,palomasanz,5,2013-08-04 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,2
50405,portico80103,1,2013-08-04 07:00:00+00:00,1.0,Very small,Small,Small&Large,Tops,,2015,0
70538,teenagestupidity,5,2013-08-04 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
80238,mgnpedersen,5,2013-08-04 07:00:00+00:00,,Just right,Small,Small,Bottoms,,2015,0
62447,mgnpedersen,5,2013-08-04 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,2
47657,rachel_stucki,5,2013-08-04 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2018,0
32403,brittanythenoble,5,2013-08-04 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
55967,Tehua,5,2013-08-04 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
55967,Madelyne,5,2013-08-04 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
31644,melatronic,1,2013-08-04 07:00:00+00:00,,Just right,,Small&Large,Dresses,,2015,0
32405,Shay,4,2013-08-04 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2012,0
64921,tiffany,4,2013-08-04 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
28252,Barbara,5,2013-08-04 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,Retrolicious,2015,0
72310,Amber,5,2013-08-04 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2014,0
57369,krystin.lemieux,5,2013-08-04 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2014,0
32236,Hanlet,5,2013-08-04 07:00:00+00:00,1.0,Slightly large,Small,Small,Outerwear,,2014,1
72310,Skylar,3,2013-08-04 07:00:00+00:00,1.0,Slightly small,Small,Small,Bottoms,,2014,0
32405,nchaviano,5,2013-08-05 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2012,0
72816,chel_lessing,4,2013-08-05 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,2
21296,ktheg11,4,2013-08-05 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
77879,GoPinupOrGoHome,5,2013-08-05 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2015,0
73186,aidahibbert,3,2013-08-05 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
40899,jurbanak,3,2013-08-05 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
56289,veronica.reynoso88,5,2013-08-05 07:00:00+00:00,,Just right,Small,Small&Large,Outerwear,ModCloth,2014,1
56289,Kelsie,4,2013-08-05 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Outerwear,ModCloth,2014,0
32406,onosayes,4,2013-08-06 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
28967,louise.dexter2,4,2013-08-06 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
50818,thisbirdhasflown19,5,2013-08-06 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
73186,amanda.luella,5,2013-08-06 07:00:00+00:00,,Just right,,Small&Large,Bottoms,,2016,0
50818,Gabrielle,4,2013-08-06 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
50818,mariahemilyanne,4,2013-08-06 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
73186,surberwong,4,2013-08-06 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Bottoms,,2016,0
64745,saralberndt,4,2013-08-06 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2014,0
32405,really1988,5,2013-08-06 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2012,0
67507,kari567,3,2013-08-06 07:00:00+00:00,,Slightly large,,Small,Tops,,2016,0
16411,s.e.kirby,4,2013-08-06 07:00:00+00:00,4.0,Just right,Small,Small,Dresses,,2011,0
21296,Melanie,4,2013-08-06 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
78510,rhondarmidmore,5,2013-08-06 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Outerwear,ModCloth,2016,0
78573,michelledelee,5,2013-08-06 07:00:00+00:00,6.0,Just right,Large,Small,Dresses,,2016,0
32236,stephanieinez,4,2013-08-06 07:00:00+00:00,1.0,Slightly large,Small,Small,Outerwear,,2014,0
32405,dream3500,3,2013-08-06 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2012,0
70538,evil_bunny11,5,2013-08-06 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Dresses,ModCloth,2017,0
62447,pinkheath,5,2013-08-06 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
70538,marie.viberg,5,2013-08-06 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,ModCloth,2017,0
58990,rebekaluvsyou94,5,2013-08-06 07:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,ModCloth,2014,1
69157,evil_bunny11,5,2013-08-06 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2016,2
28252,Katherine,5,2013-08-06 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,Retrolicious,2015,0
34935,saralberndt,3,2013-08-06 07:00:00+00:00,,Very small,Small,Small&Large,Tops,,2013,2
24853,Suzy,5,2013-08-06 07:00:00+00:00,,Just right,Small,Small,Tops,,2016,0
22563,Gabrielle,5,2013-08-06 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2014,0
71607,StrykerAnn,5,2013-08-07 07:00:00+00:00,2.0,Just right,Small,Small&Large,Outerwear,Jack by BB Dakota,2016,0
73186,slkeown,5,2013-08-07 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Bottoms,,2016,0
28967,sherryheffner,5,2013-08-07 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
28967,Miriam,5,2013-08-07 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
69630,Madeline,5,2013-08-07 07:00:00+00:00,8.0,Just right,Small,Small,Bottoms,,2015,0
40899,jessicaorielly,4,2013-08-07 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,1
7443,colleenlauless,5,2013-08-07 07:00:00+00:00,5.0,Just right,Small,Small,Dresses,,2012,0
22563,Rosaria,4,2013-08-07 07:00:00+00:00,3.0,Slightly large,Small,Small,Tops,,2014,0
22563,amy,5,2013-08-07 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2014,0
21296,Jehnna,5,2013-08-07 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
67022,rioa100,5,2013-08-07 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,Out of Print,2013,0
16411,annominou1,5,2013-08-07 07:00:00+00:00,,Just right,,Small,Dresses,,2011,0
57369,danica.quickfall,5,2013-08-07 07:00:00+00:00,,Just right,,Small&Large,Tops,,2014,2
36172,Allison,4,2013-08-07 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2016,0
50405,kait2595,5,2013-08-07 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2015,0
32403,mellestoner,5,2013-08-07 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
52406,Elisa,5,2013-08-07 07:00:00+00:00,,Just right,Large,Small&Large,Tops,,2014,0
32236,neuronimo,5,2013-08-07 07:00:00+00:00,3.0,Just right,Small,Small,Outerwear,,2014,0
58940,coleen_b,5,2013-08-07 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2016,0
55967,Joshlyn,5,2013-08-07 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
32403,maryamthr,5,2013-08-08 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
47657,blmt.fish,5,2013-08-08 07:00:00+00:00,,Just right,,Small&Large,Bottoms,,2018,0
16411,jillalyon,4,2013-08-08 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2011,0
78227,suewestby,4,2013-08-08 07:00:00+00:00,2.0,Slightly small,Small,Small,Tops,,2015,0
75428,Evelina,5,2013-08-08 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2014,0
61110,tamaraturner09,3,2013-08-08 07:00:00+00:00,,Just right,,Small,Dresses,Chi Chi London,2013,2
67507,ddlbusiness22,3,2013-08-08 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
57369,leadransfeld,5,2013-08-08 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
40899,Claire,4,2013-08-08 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Tops,ModCloth,2013,0
16411,leroy023,4,2013-08-08 07:00:00+00:00,,Slightly small,,Small,Dresses,,2011,0
7443,darylandkelly,5,2013-08-08 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2012,0
62482,Caylan,5,2013-08-08 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
78573,Julianna,5,2013-08-08 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2016,0
49525,myrddin_emrys584,4,2013-08-08 07:00:00+00:00,,Just right,,Small,Dresses,,2015,0
28967,mlefay,5,2013-08-08 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
70478,Elora,4,2013-08-08 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2013,0
62447,harper_gurl,5,2013-08-08 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
22563,myrddin_emrys584,5,2013-08-08 07:00:00+00:00,,Just right,,Small,Tops,,2014,0
32406,mariana.tt,4,2013-08-08 07:00:00+00:00,,Just right,,Small&Large,Dresses,,2013,0
75947,Erin,4,2013-08-08 07:00:00+00:00,8.0,Just right,Small,Small,Bottoms,,2019,0
59176,Alison,4,2013-08-08 07:00:00+00:00,,Just right,Small,Small&Large,Tops,ModCloth,2013,0
67194,Katelyn,5,2013-08-09 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
75947,haleymodi,4,2013-08-09 07:00:00+00:00,7.0,Just right,Large,Small,Bottoms,,2019,0
32405,Katrina,5,2013-08-09 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2012,0
54222,lmwalker1989,5,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
47657,norrissavannah,2,2013-08-09 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2018,0
64921,hay.hoganator,5,2013-08-09 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
32406,Trinity,5,2013-08-09 07:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2013,0
34935,Deena,5,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
32405,emilyaforden,3,2013-08-09 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2012,0
21296,misskresl,5,2013-08-09 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
24853,Victoria,2,2013-08-09 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
80427,roxanne.guimond,3,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
52406,quilter.1234,5,2013-08-09 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2014,0
62482,stephanienerlich,4,2013-08-09 07:00:00+00:00,,Just right,,Small&Large,Tops,,2013,0
31752,alexandra.shaver,3,2013-08-09 07:00:00+00:00,,Slightly small,,Small&Large,Bottoms,,2016,0
32403,smit6433,5,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
70478,Brenna,5,2013-08-09 07:00:00+00:00,,Just right,Small,Small,Bottoms,,2013,0
59176,Trinity,4,2013-08-09 07:00:00+00:00,,Just right,Small,Small&Large,Tops,ModCloth,2013,1
71607,Catherine,4,2013-08-09 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Outerwear,Jack by BB Dakota,2016,0
71607,Victoria,3,2013-08-09 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Outerwear,Jack by BB Dakota,2016,0
65046,kgraibus,2,2013-08-09 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,,2014,0
35525,acmms,4,2013-08-09 07:00:00+00:00,,Just right,Small,Small,Dresses,Retrolicious,2014,0
58940,mv46844,1,2013-08-09 07:00:00+00:00,4.0,Slightly small,Small,Small,Dresses,,2016,0
40899,Deena,2,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,1
80841,Courtney,5,2013-08-09 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
31752,melissa.vliem,4,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,0
50405,frida.e.j,5,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
32405,chickcomic,5,2013-08-10 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2012,0
74508,lcole,5,2013-08-10 07:00:00+00:00,5.0,Just right,Small,Small,Bottoms,,2013,0
74508,Sandy,5,2013-08-10 07:00:00+00:00,5.0,Very large,Large,Small,Bottoms,,2013,0
77803,brennanvoy,2,2013-08-10 07:00:00+00:00,7.0,Slightly large,Large,Small,Bottoms,,2018,0
34937,denisebelmonte,5,2013-08-10 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
22563,emileeljohnson,5,2013-08-10 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2014,0
47657,Crissi,3,2013-08-10 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Bottoms,,2018,0
34935,brennanvoy,4,2013-08-10 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Tops,,2013,1
65046,Emily,4,2013-08-10 07:00:00+00:00,,Slightly small,Small,Small,Dresses,,2014,0
78227,naiaveshadowmoon,5,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2015,0
67197,emileeljohnson,5,2013-08-10 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Tops,,2018,1
21296,Allie,4,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
34935,K,5,2013-08-10 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2013,0
50818,samwalker24,4,2013-08-10 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
77951,emileeljohnson,4,2013-08-10 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,2
32403,e.rankin,4,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
32403,ravagnati.cristina,5,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
21296,hulkgurl,1,2013-08-10 07:00:00+00:00,7.0,Slightly large,Large,Small,Bottoms,ModCloth,2013,0
16411,Jemma,5,2013-08-10 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2011,0
57369,april.lipscomb14,4,2013-08-11 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2014,0
34935,drifidalgo,5,2013-08-11 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
34935,jeweliecosta,5,2013-08-11 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
57369,carol,3,2013-08-11 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2014,0
67022,tblack993,5,2013-08-11 07:00:00+00:00,3.0,Just right,Small,Small,Tops,Out of Print,2013,0
77803,andrealwittman,4,2013-08-11 07:00:00+00:00,5.0,Slightly large,Large,Small,Bottoms,,2018,0
59176,Charlie,5,2013-08-11 07:00:00+00:00,,Just right,Small,Small&Large,Tops,ModCloth,2013,0
21296,aemartell,4,2013-08-11 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
57369,hannahfruitsalad,5,2013-08-11 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
72310,loveyoonot,5,2013-08-11 07:00:00+00:00,,Just right,Small,Small,Bottoms,,2014,0
62447,emilymcclain234,5,2013-08-11 07:00:00+00:00,5.0,Just right,Large,Small,Bottoms,,2015,0
58940,lashleedobson,5,2013-08-11 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2016,0
70478,Beth,4,2013-08-11 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2013,0
31644,Charlie,4,2013-08-11 07:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2015,0
73186,claire.moyle,5,2013-08-11 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
32405,claire.moyle,5,2013-08-11 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Dresses,,2012,1
16411,Christa,4,2013-08-11 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2011,0
50818,jenniferwoodweddings,1,2013-08-11 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
69157,rbellerose.rb,5,2013-08-11 07:00:00+00:00,,Just right,,Small&Large,Dresses,,2016,0
80238,mackenzie.howie,5,2013-08-11 07:00:00+00:00,6.0,Just right,Large,Small,Bottoms,,2015,2
32406,Sarita,5,2013-08-11 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
40899,Kimmie,4,2013-08-12 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
64921,Jenna,5,2013-08-12 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
50818,sonderwoman,5,2013-08-12 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,0
36172,elizabeth.m.denny,3,2013-08-12 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2016,0
67507,Kimmie,4,2013-08-12 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
34931,cameron.hayley2010,4,2013-08-12 07:00:00+00:00,3.0,Slightly small,Large,Small&Large,Tops,,2013,2
80238,karlamarieexo,5,2013-08-12 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,2
32406,ntommasulo,5,2013-08-12 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
77951,ludelisar,5,2013-08-12 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2016,0
27590,jingqinca,5,2013-08-12 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2016,0
62447,x.sunny.bunny.x,3,2013-08-12 07:00:00+00:00,3.0,Slightly large,Small,Small,Bottoms,,2015,0
62482,kljaime22,4,2013-08-12 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Tops,,2013,0
59176,ptwiddy,5,2013-08-13 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
59176,ecmotherwell,2,2013-08-13 07:00:00+00:00,,Slightly small,Small,Small&Large,Tops,ModCloth,2013,1
21296,ecmotherwell,5,2013-08-13 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,2
32405,kaitsmithruns,4,2013-08-13 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2012,0
78227,kendraabond,4,2013-08-13 07:00:00+00:00,1.0,Slightly large,Small,Small,Tops,,2015,0
21296,VintageMe,5,2013-08-13 07:00:00+00:00,7.0,Just right,Large,Small,Bottoms,ModCloth,2013,0
67194,Sona,5,2013-08-13 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,2
75428,lgveazey,4,2013-08-13 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2014,0
32406,bonbonmagnets,1,2013-08-13 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Dresses,,2013,0
69157,bonbonmagnets,5,2013-08-13 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,2
34937,h.pearse,5,2013-08-13 07:00:00+00:00,5.0,Just right,Large,Small&Large,Tops,,2015,0
47657,h.pearse,5,2013-08-13 07:00:00+00:00,3.0,Slightly large,Large,Small&Large,Bottoms,,2018,1
57369,kbrumlik,5,2013-08-13 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
7443,briannedever,2,2013-08-13 07:00:00+00:00,5.0,Slightly small,Large,Small,Dresses,,2012,0
50405,riot.in.paradise,4,2013-08-13 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
49587,ziggiemoon,5,2013-08-13 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2014,0
72310,Rachel,4,2013-08-13 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2014,0
58940,eastewart,3,2013-08-13 07:00:00+00:00,4.0,Just right,Small,Small,Dresses,,2016,0
48629,jeannieburrow,5,2013-08-13 07:00:00+00:00,,Slightly large,,Small,Dresses,Ryu,2016,0
71771,VintageMe,5,2013-08-13 07:00:00+00:00,6.0,Just right,Large,Small,Bottoms,,2016,2
70230,taylorhortonrocks,5,2013-08-13 07:00:00+00:00,,Just right,Small,Small,Tops,Kin Ship,2013,0
71771,Kellie,5,2013-08-14 07:00:00+00:00,5.0,Just right,Small,Small,Bottoms,,2016,0
11960,paigegabert,4,2013-08-14 07:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,,2010,0
59176,jenny_ellickson,1,2013-08-14 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Tops,ModCloth,2013,0
49587,sunshinelbs,5,2013-08-14 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2014,2
62447,marisajense,4,2013-08-14 07:00:00+00:00,3.0,Slightly small,Small,Small,Bottoms,,2015,0
62447,katharine.nicole,4,2013-08-14 07:00:00+00:00,4.0,Slightly large,Small,Small,Bottoms,,2015,0
35525,Kayla,5,2013-08-14 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,Retrolicious,2014,0
67194,shannonnc78,3,2013-08-14 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
32406,akhague,5,2013-08-14 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
24853,Liz,4,2013-08-14 07:00:00+00:00,3.0,Slightly large,Small,Small,Tops,,2016,0
16411,Aur?lie,3,2013-08-14 07:00:00+00:00,,Slightly small,,Small,Dresses,,2011,0
76049,margot,5,2013-08-14 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2017,0
34935,mrscrazypete09,4,2013-08-14 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
57369,chelsea.jernst,4,2013-08-14 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
71434,kelsea.burnside,3,2013-08-14 07:00:00+00:00,4.0,Slightly small,Small,Small,Tops,,2015,0
63583,ModLizzie,5,2013-08-14 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2016,0
21296,Theresa,5,2013-08-14 07:00:00+00:00,6.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
72816,frau.colleen,5,2013-08-14 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
49525,gdunivan,5,2013-08-14 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2015,0
67507,vdkippes,4,2013-08-14 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,1
67531,sailleway,4,2013-08-14 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Tops,,2019,0
21296,sailleway,4,2013-08-14 07:00:00+00:00,5.0,Slightly large,Large,Small,Bottoms,ModCloth,2013,0
67507,meganolexa,5,2013-08-14 07:00:00+00:00,,Just right,,Small,Tops,,2016,0
54222,Layla,5,2013-08-14 07:00:00+00:00,,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
67194,Joanna,5,2013-08-15 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
48629,beth_martin3,5,2013-08-15 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,Ryu,2016,0
49587,kaseyjeanpeters,4,2013-08-15 07:00:00+00:00,4.0,Slightly small,Small,Small&Large,Dresses,,2014,0
67194,Eleanor,5,2013-08-15 07:00:00+00:00,3.0,Just right,Large,Small&Large,Dresses,,2013,0
60724,lauren.capps92,5,2013-08-15 07:00:00+00:00,4.0,Just right,Small,Small,Dresses,,2017,0
32405,gaeo189,2,2013-08-15 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2012,0
32403,sarahmel87,5,2013-08-15 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
50405,Melody,5,2013-08-15 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
76049,captain.crieffs,5,2013-08-15 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2017,0
67507,juliannemcfadd,5,2013-08-15 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
67507,shayx_22,5,2013-08-15 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
32406,sandyscheng,4,2013-08-15 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
72310,Claire,3,2013-08-15 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2014,0
74508,Alexandra,4,2013-08-15 07:00:00+00:00,6.0,Just right,Small,Small,Bottoms,,2013,0
36172,Whitney,4,2013-08-15 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Tops,,2016,0
72310,angeliaclarke,2,2013-08-15 07:00:00+00:00,3.0,Very small,Small,Small,Bottoms,,2014,0
64921,michelle.fayed,5,2013-08-15 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,2
56780,beppyweppy,5,2013-08-15 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,Retrolicious,2014,0
80238,Christina,5,2013-08-15 07:00:00+00:00,6.0,Slightly small,Small,Small,Bottoms,,2015,0
16411,laurenrosekleiman,4,2013-08-15 07:00:00+00:00,,Slightly large,,Small,Dresses,,2011,0
24853,teresahaysabourin,1,2013-08-15 07:00:00+00:00,2.0,Very large,Small,Small,Tops,,2016,0
54222,karner10,4,2013-08-15 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
75947,sondraprado,5,2013-08-15 07:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2019,0
67507,lyndsie_that_me,5,2013-08-16 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,0
49587,Taylor,4,2013-08-16 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2014,0
57369,optimystik1,4,2013-08-16 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
27590,printemps98,5,2013-08-16 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2016,0
62447,juliengraff,5,2013-08-16 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,0
28252,808bit,5,2013-08-16 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,Retrolicious,2015,0
78224,onenflight,2,2013-08-16 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2016,0
70478,Abbie,5,2013-08-16 07:00:00+00:00,1.0,Slightly large,Small,Small,Bottoms,,2013,0
77879,valerie.serrato,5,2013-08-16 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2015,0
